login|file|reviews
hachikuji|clients/src/main/java/org/apache/kafka/clients/producer/ProducerInterceptor.java|1
hachikuji|clients/src/test/java/org/apache/kafka/test/MockProducerInterceptor.java|1
ijuma|clients/src/test/java/org/apache/kafka/clients/consumer/KafkaConsumerTest.java|2
ijuma|clients/src/test/java/org/apache/kafka/clients/producer/internals/ProducerInterceptorsTest.java|3
ijuma|clients/src/main/java/org/apache/kafka/common/config/AbstractConfig.java|1
ijuma|clients/src/main/java/org/apache/kafka/clients/consumer/ConsumerConfig.java|3
ijuma|clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinator.java|6
ijuma|clients/src/main/java/org/apache/kafka/clients/consumer/ConsumerInterceptor.java|2
ijuma|clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptors.java|1
ijuma|clients/src/main/java/org/apache/kafka/clients/producer/internals/ProducerInterceptors.java|2
ijuma|clients/src/test/java/org/apache/kafka/clients/producer/KafkaProducerTest.java|1
ijuma|clients/src/main/java/org/apache/kafka/clients/producer/ProducerInterceptor.java|2
ijuma|clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptorsTest.java|2
ijuma|clients/src/test/java/org/apache/kafka/test/MockConsumerInterceptor.java|2
ijuma|clients/src/test/java/org/apache/kafka/test/MockProducerInterceptor.java|2
gwenshap|clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinatorTest.java|2
gwenshap|clients/src/main/java/org/apache/kafka/clients/consumer/KafkaConsumer.java|4
gwenshap|clients/src/test/java/org/apache/kafka/clients/consumer/KafkaConsumerTest.java|2
gwenshap|clients/src/test/java/org/apache/kafka/clients/producer/internals/ProducerInterceptorsTest.java|1
gwenshap|clients/src/main/java/org/apache/kafka/common/config/AbstractConfig.java|1
gwenshap|clients/src/main/java/org/apache/kafka/clients/consumer/ConsumerConfig.java|2
gwenshap|clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerCoordinator.java|2
gwenshap|clients/src/main/java/org/apache/kafka/clients/consumer/ConsumerInterceptor.java|1
gwenshap|clients/src/main/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptors.java|1
gwenshap|clients/src/main/java/org/apache/kafka/clients/producer/internals/ProducerInterceptors.java|1
gwenshap|clients/src/test/java/org/apache/kafka/clients/producer/KafkaProducerTest.java|1
gwenshap|clients/src/main/java/org/apache/kafka/clients/producer/ProducerInterceptor.java|1
gwenshap|core/src/test/scala/integration/kafka/api/PlaintextConsumerTest.scala|2
gwenshap|clients/src/test/java/org/apache/kafka/clients/consumer/internals/ConsumerInterceptorsTest.java|1
gwenshap|clients/src/main/java/org/apache/kafka/clients/producer/KafkaProducer.java|1
gwenshap|core/src/test/scala/integration/kafka/api/BaseConsumerTest.scala|3
gwenshap|clients/src/main/java/org/apache/kafka/clients/producer/ProducerConfig.java|1
gwenshap|clients/src/test/java/org/apache/kafka/test/MockConsumerInterceptor.java|1
gwenshap|clients/src/test/java/org/apache/kafka/test/MockProducerInterceptor.java|1
ijuma|clients/src/test/java/org/apache/kafka/common/protocol/ErrorsTest.java|1
ijuma|core/src/test/scala/unit/kafka/message/MessageTest.scala|1
becketqin|clients/src/main/java/org/apache/kafka/common/protocol/Errors.java|1
becketqin|clients/src/test/java/org/apache/kafka/common/protocol/ErrorsTest.java|1
becketqin|core/src/test/scala/unit/kafka/message/MessageTest.scala|1
hachikuji|clients/src/test/java/org/apache/kafka/test/TestUtils.java|1
junrao|clients/src/test/java/org/apache/kafka/test/TestUtils.java|1
ijuma|clients/src/test/java/org/apache/kafka/clients/producer/internals/RecordAccumulatorTest.java|3
ijuma|clients/src/main/java/org/apache/kafka/clients/producer/internals/RecordAccumulator.java|3
ijuma|clients/src/test/java/org/apache/kafka/test/TestUtils.java|1
ijuma|clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java|2
granthenke|clients/src/main/java/org/apache/kafka/clients/producer/KafkaProducer.java|2
granthenke|clients/src/test/java/org/apache/kafka/clients/producer/internals/RecordAccumulatorTest.java|1
granthenke|clients/src/main/java/org/apache/kafka/clients/producer/internals/RecordAccumulator.java|1
granthenke|clients/src/test/java/org/apache/kafka/test/TestUtils.java|1
granthenke|clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java|1
granthenke|clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java|1
auradkar|clients/src/main/java/org/apache/kafka/clients/producer/KafkaProducer.java|1
auradkar|clients/src/test/java/org/apache/kafka/clients/producer/internals/RecordAccumulatorTest.java|1
auradkar|clients/src/main/java/org/apache/kafka/clients/producer/internals/RecordAccumulator.java|1
auradkar|clients/src/test/java/org/apache/kafka/test/TestUtils.java|1
auradkar|clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java|1
auradkar|clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java|1
jjkoshy|clients/src/main/java/org/apache/kafka/clients/producer/KafkaProducer.java|1
jjkoshy|clients/src/test/java/org/apache/kafka/clients/producer/internals/RecordAccumulatorTest.java|1
jjkoshy|clients/src/main/java/org/apache/kafka/clients/producer/internals/RecordAccumulator.java|1
jjkoshy|clients/src/test/java/org/apache/kafka/test/TestUtils.java|1
jjkoshy|clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java|1
jjkoshy|clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java|1
gwenshap|core/src/test/scala/integration/kafka/api/EndToEndAuthorizationTest.scala|1
gwenshap|core/src/main/scala/kafka/security/auth/Operation.scala|1
gwenshap|core/src/main/scala/kafka/security/auth/Resource.scala|1
gwenshap|core/src/test/scala/unit/kafka/security/auth/SimpleAclAuthorizerTest.scala|1
gwenshap|core/src/main/scala/kafka/server/DynamicConfigManager.scala|1
gwenshap|core/src/main/scala/kafka/security/auth/SimpleAclAuthorizer.scala|1
gwenshap|core/src/main/scala/kafka/security/auth/ResourceType.scala|1
gwenshap|core/src/main/scala/kafka/security/auth/Authorizer.scala|1
gwenshap|core/src/main/scala/kafka/security/auth/Acl.scala|1
gwenshap|core/src/test/scala/unit/kafka/network/SocketServerTest.scala|2
gwenshap|core/src/main/scala/kafka/admin/AclCommand.scala|1
gwenshap|clients/src/test/java/org/apache/kafka/common/security/auth/KafkaPrincipalTest.java|1
gwenshap|core/src/test/scala/unit/kafka/admin/AclCommandTest.scala|1
gwenshap|core/src/test/scala/unit/kafka/utils/TestUtils.scala|2
gwenshap|core/src/main/scala/kafka/server/KafkaApis.scala|4
gwenshap|core/src/test/scala/integration/kafka/api/AuthorizerIntegrationTest.scala|2
gwenshap|clients/src/main/java/org/apache/kafka/common/security/auth/KafkaPrincipal.java|1
gwenshap|core/src/test/scala/unit/kafka/security/auth/AclTest.scala|1
gwenshap|core/src/main/scala/kafka/network/SocketServer.scala|2
ewencp|core/src/test/scala/integration/kafka/api/EndToEndAuthorizationTest.scala|1
ewencp|core/src/main/scala/kafka/security/auth/Operation.scala|1
ewencp|core/src/main/scala/kafka/security/auth/Resource.scala|1
ewencp|core/src/test/scala/unit/kafka/security/auth/SimpleAclAuthorizerTest.scala|1
ewencp|core/src/main/scala/kafka/server/DynamicConfigManager.scala|1
ewencp|core/src/main/scala/kafka/security/auth/SimpleAclAuthorizer.scala|1
ewencp|core/src/main/scala/kafka/security/auth/ResourceType.scala|1
ewencp|core/src/main/scala/kafka/security/auth/Authorizer.scala|1
ewencp|core/src/main/scala/kafka/security/auth/Acl.scala|1
ewencp|core/src/test/scala/unit/kafka/network/SocketServerTest.scala|1
ewencp|core/src/main/scala/kafka/admin/AclCommand.scala|1
ewencp|clients/src/test/java/org/apache/kafka/common/security/auth/KafkaPrincipalTest.java|1
ewencp|core/src/test/scala/unit/kafka/admin/AclCommandTest.scala|1
ewencp|core/src/test/scala/unit/kafka/utils/TestUtils.scala|1
ewencp|core/src/main/scala/kafka/server/KafkaServer.scala|1
ewencp|core/src/main/scala/kafka/server/KafkaApis.scala|2
ewencp|core/src/test/scala/integration/kafka/api/AuthorizerIntegrationTest.scala|1
ewencp|docs/upgrade.html|1
ewencp|clients/src/main/java/org/apache/kafka/common/security/auth/KafkaPrincipal.java|1
ewencp|core/src/test/scala/unit/kafka/security/auth/AclTest.scala|1
ewencp|core/src/main/scala/kafka/network/SocketServer.scala|1
ijuma|core/src/main/scala/kafka/security/auth/Operation.scala|1
ijuma|core/src/main/scala/kafka/security/auth/Resource.scala|1
ijuma|core/src/test/scala/unit/kafka/security/auth/SimpleAclAuthorizerTest.scala|2
ijuma|core/src/main/scala/kafka/server/DynamicConfigManager.scala|1
ijuma|core/src/main/scala/kafka/security/auth/ResourceType.scala|1
ijuma|core/src/main/scala/kafka/security/auth/Authorizer.scala|1
ijuma|core/src/main/scala/kafka/security/auth/Acl.scala|1
ijuma|clients/src/test/java/org/apache/kafka/common/security/auth/KafkaPrincipalTest.java|1
ijuma|core/src/test/scala/integration/kafka/api/AuthorizerIntegrationTest.scala|4
ijuma|docs/upgrade.html|5
ijuma|clients/src/main/java/org/apache/kafka/common/security/auth/KafkaPrincipal.java|1
ijuma|core/src/test/scala/unit/kafka/security/auth/AclTest.scala|1
granthenke|core/src/test/scala/integration/kafka/api/EndToEndAuthorizationTest.scala|1
granthenke|core/src/main/scala/kafka/security/auth/Operation.scala|1
granthenke|core/src/main/scala/kafka/security/auth/Resource.scala|1
granthenke|core/src/test/scala/unit/kafka/security/auth/SimpleAclAuthorizerTest.scala|1
granthenke|core/src/main/scala/kafka/server/DynamicConfigManager.scala|1
granthenke|core/src/main/scala/kafka/security/auth/SimpleAclAuthorizer.scala|1
granthenke|core/src/main/scala/kafka/security/auth/ResourceType.scala|1
granthenke|core/src/main/scala/kafka/security/auth/Authorizer.scala|1
granthenke|core/src/main/scala/kafka/security/auth/Acl.scala|1
granthenke|core/src/test/scala/unit/kafka/network/SocketServerTest.scala|1
granthenke|clients/src/test/java/org/apache/kafka/common/security/auth/KafkaPrincipalTest.java|1
granthenke|core/src/test/scala/unit/kafka/utils/TestUtils.scala|1
granthenke|core/src/main/scala/kafka/server/KafkaServer.scala|2
granthenke|core/src/main/scala/kafka/server/KafkaApis.scala|6
granthenke|core/src/test/scala/integration/kafka/api/AuthorizerIntegrationTest.scala|2
granthenke|docs/upgrade.html|1
granthenke|clients/src/main/java/org/apache/kafka/common/security/auth/KafkaPrincipal.java|1
granthenke|core/src/test/scala/unit/kafka/security/auth/AclTest.scala|1
granthenke|core/src/main/scala/kafka/network/SocketServer.scala|1
tucu00|clients/src/main/java/org/apache/kafka/common/security/kerberos/LoginManager.java|1
tucu00|clients/src/main/java/org/apache/kafka/common/security/JaasUtils.java|1
tucu00|clients/src/main/java/org/apache/kafka/common/security/kerberos/Login.java|1
harshach|clients/src/main/java/org/apache/kafka/common/security/kerberos/LoginManager.java|1
harshach|clients/src/main/java/org/apache/kafka/common/security/JaasUtils.java|1
harshach|clients/src/main/java/org/apache/kafka/common/security/kerberos/Login.java|1
ijuma|core/src/test/scala/unit/kafka/server/EdgeCaseRequestTest.scala|1
ijuma|core/src/main/scala/kafka/network/RequestChannel.scala|5
ijuma|clients/src/main/java/org/apache/kafka/common/protocol/types/Type.java|2
ijuma|clients/src/test/java/org/apache/kafka/common/protocol/types/ProtocolSerializationTest.java|2
ijuma|core/src/main/scala/kafka/network/InvalidRequestException.scala|1
jjkoshy|core/src/test/scala/unit/kafka/server/EdgeCaseRequestTest.scala|1
jjkoshy|clients/src/test/java/org/apache/kafka/common/requests/RequestResponseTest.java|1
jjkoshy|core/src/main/scala/kafka/network/RequestChannel.scala|1
jjkoshy|clients/src/main/java/org/apache/kafka/common/protocol/types/Type.java|1
jjkoshy|clients/src/main/java/org/apache/kafka/common/protocol/Protocol.java|1
jjkoshy|clients/src/test/java/org/apache/kafka/common/protocol/types/ProtocolSerializationTest.java|1
jjkoshy|core/src/main/scala/kafka/network/InvalidRequestException.scala|1
miguno|streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java|2
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregate.java|1
miguno|streams/src/test/java/org/apache/kafka/streams/processor/internals/RecordQueueTest.java|1
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/pageview/JsonPOJODeserializer.java|1
miguno|streams/src/main/java/org/apache/kafka/streams/processor/TopologyBuilder.java|2
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/pageview/PageViewUnTypedJob.java|1
miguno|streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamTaskTest.java|2
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamAggregate.java|1
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/wordcount/WordCountProcessorJob.java|1
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/wordcount/WordCountJob.java|1
miguno|streams/src/test/java/org/apache/kafka/streams/processor/internals/PartitionGroupTest.java|1
miguno|streams/src/test/java/org/apache/kafka/streams/kstream/internals/KTableAggregateTest.java|2
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableProcessorSupplier.java|1
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/pageview/PageViewTypedJob.java|1
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamAggWindow.java|1
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/pageview/JsonTimestampExtractor.java|1
miguno|streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamPartitionAssignor.java|2
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowReduce.java|1
miguno|streams/examples/main/java/org/apache/kafka/streams/examples/pipe/PipeJob.java|1
miguno|core/src/main/scala/kafka/tools/ConsoleConsumer.scala|1
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamAggProcessorSupplier.java|1
miguno|clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java|1
miguno|streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregateTest.java|2
miguno|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamReduce.java|1
miguno|streams/src/main/java/org/apache/kafka/streams/processor/internals/RecordQueue.java|1
ymatsuda|streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java|2
ymatsuda|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregate.java|1
ymatsuda|streams/src/test/java/org/apache/kafka/streams/processor/internals/RecordQueueTest.java|1
ymatsuda|streams/examples/main/java/org/apache/kafka/streams/examples/pageview/JsonPOJODeserializer.java|1
ymatsuda|streams/src/test/java/org/apache/kafka/streams/processor/internals/StreamTaskTest.java|1
ymatsuda|streams/examples/main/java/org/apache/kafka/streams/examples/wordcount/WordCountProcessorJob.java|1
ymatsuda|streams/src/test/java/org/apache/kafka/streams/processor/internals/PartitionGroupTest.java|1
ymatsuda|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableProcessorSupplier.java|1
ymatsuda|streams/examples/main/java/org/apache/kafka/streams/examples/pageview/JsonTimestampExtractor.java|1
ymatsuda|streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamPartitionAssignor.java|3
ymatsuda|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowReduce.java|1
ymatsuda|core/src/main/scala/kafka/tools/ConsoleConsumer.scala|1
ymatsuda|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamAggProcessorSupplier.java|1
ymatsuda|clients/src/main/java/org/apache/kafka/clients/producer/internals/Sender.java|1
ymatsuda|streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregateTest.java|1
ymatsuda|streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamReduce.java|1
ymatsuda|streams/src/main/java/org/apache/kafka/streams/processor/internals/RecordQueue.java|1
miguno|streams/src/test/java/org/apache/kafka/streams/StreamsConfigTest.java|2
miguno|streams/src/main/java/org/apache/kafka/streams/KeyValue.java|1
miguno|streams/src/main/java/org/apache/kafka/streams/processor/TaskId.java|1
ijuma|core/src/main/scala/kafka/server/DelayedFetch.scala|1
ijuma|core/src/main/scala/kafka/cluster/Partition.scala|1
ijuma|core/src/main/scala/kafka/server/LogOffsetMetadata.scala|1
junrao|core/src/main/scala/kafka/server/DelayedFetch.scala|1
junrao|core/src/main/scala/kafka/cluster/Partition.scala|1
junrao|core/src/main/scala/kafka/server/LogOffsetMetadata.scala|1
granthenke|clients/src/main/java/org/apache/kafka/clients/consumer/ConsumerConfig.java|4
granthenke|clients/src/main/java/org/apache/kafka/clients/consumer/KafkaConsumer.java|5
granthenke|core/src/main/scala/kafka/server/KafkaConfig.scala|2
granthenke|clients/src/main/java/org/apache/kafka/clients/producer/ProducerConfig.java|2
ijuma|core/src/main/scala/kafka/api/UpdateMetadataResponse.scala|1
ijuma|core/src/main/scala/kafka/api/UpdateMetadataRequest.scala|1
ijuma|core/src/test/scala/unit/kafka/api/RequestResponseSerializationTest.scala|2
ijuma|core/src/main/scala/kafka/server/MetadataCache.scala|4
granthenke|gradle/dependencies.gradle|2
granthenke|build.gradle|3
jjkoshy|.gitignore|1
jjkoshy|clients/src/main/java/org/apache/kafka/common/config/ConfigDef.java|1
jjkoshy|tests/kafkatest/services/kafka/config_property.py|1
jjkoshy|docs/design.html|1
jjkoshy|core/src/main/scala/kafka/log/LogConfig.scala|1
jjkoshy|build.gradle|1
jjkoshy|core/src/test/scala/unit/kafka/log/LogConfigTest.scala|1
jjkoshy|core/src/test/scala/unit/kafka/server/KafkaConfigTest.scala|1
jjkoshy|docs/configuration.html|1
jjkoshy|clients/src/main/java/org/apache/kafka/common/config/AbstractConfig.java|1
jjkoshy|docs/ops.html|1
jjkoshy|core/src/main/scala/kafka/server/KafkaConfig.scala|1
guozhangwang|streams/src/main/java/org/apache/kafka/streams/state/KeyValueStore.java|1
ijuma|streams/src/main/java/org/apache/kafka/streams/state/internals/MeteredKeyValueStore.java|1
ijuma|streams/src/main/java/org/apache/kafka/streams/state/internals/MemoryLRUCache.java|2
ijuma|streams/src/main/java/org/apache/kafka/streams/state/internals/InMemoryKeyValueStoreSupplier.java|2
ijuma|streams/src/main/java/org/apache/kafka/streams/state/KeyValueStore.java|2
ijuma|streams/src/main/java/org/apache/kafka/streams/state/internals/RocksDBStore.java|2
ijuma|streams/src/main/java/org/apache/kafka/streams/state/internals/InMemoryKeyValueLoggedStore.java|2
ijuma|streams/src/test/java/org/apache/kafka/streams/state/internals/AbstractKeyValueStoreTest.java|1
ijuma|clients/src/main/java/org/apache/kafka/common/utils/AppInfoParser.java|1
ijuma|clients/src/main/java/org/apache/kafka/common/requests/ProduceResponse.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/util/Table.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/WorkerCoordinator.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/standalone/StandaloneHerder.java|3
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/storage/MemoryStatusBackingStoreTest.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/WorkerRebalanceListener.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/cli/ConnectDistributed.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/util/KafkaBasedLog.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/storage/KafkaStatusBackingStore.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/cli/ConnectStandalone.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/RestServer.java|2
Ishiihara|tests/kafkatest/tests/templates/connect-distributed.properties|1
Ishiihara|tests/kafkatest/services/connect.py|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/storage/KafkaConfigStorage.java|1
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/DistributedHerderTest.java|2
Ishiihara|tests/kafkatest/tests/connect_rest_test.py|1
Ishiihara|config/connect-distributed.properties|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/storage/MemoryStatusBackingStore.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/entities/ConnectorStateInfo.java|1
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/WorkerCoordinatorTest.java|2
Ishiihara|tests/kafkatest/tests/connect_distributed_test.py|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/storage/StatusBackingStore.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/TaskStatus.java|2
Ishiihara|connect/file/src/main/java/org/apache/kafka/connect/file/FileStreamSinkTask.java|1
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/standalone/StandaloneHerderTest.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Herder.java|3
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaStatusBackingStoreTest.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/HerderConnectorContext.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java|3
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/storage/KafkaOffsetBackingStore.java|1
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/resources/ConnectorsResource.java|3
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/AbstractHerderTest.java|3
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractStatus.java|2
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/util/TableTest.java|1
Ishiihara|connect/api/src/main/java/org/apache/kafka/connect/connector/ConnectorContext.java|1
Ishiihara|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/WorkerTaskTest.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/WorkerGroupMember.java|2
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/DistributedHerder.java|3
Ishiihara|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/ConnectorStatus.java|2
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/util/Table.java|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/WorkerCoordinator.java|4
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/standalone/StandaloneHerder.java|4
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/storage/MemoryStatusBackingStoreTest.java|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/WorkerRebalanceListener.java|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/cli/ConnectStandalone.java|2
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/RestServer.java|3
ewencp|tests/kafkatest/tests/templates/connect-distributed.properties|1
ewencp|tests/kafkatest/services/connect.py|2
ewencp|tests/kafkatest/tests/connect_rest_test.py|1
ewencp|config/connect-distributed.properties|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/entities/ConnectorStateInfo.java|1
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/distributed/WorkerCoordinatorTest.java|2
ewencp|tests/kafkatest/tests/connect_distributed_test.py|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/TaskStatus.java|2
ewencp|connect/file/src/main/java/org/apache/kafka/connect/file/FileStreamSinkTask.java|1
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/standalone/StandaloneHerderTest.java|3
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Herder.java|4
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaStatusBackingStoreTest.java|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/HerderConnectorContext.java|1
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractHerder.java|5
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/resources/ConnectorsResource.java|4
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/AbstractHerderTest.java|4
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/AbstractStatus.java|2
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/util/TableTest.java|1
ewencp|connect/api/src/main/java/org/apache/kafka/connect/connector/ConnectorContext.java|1
ewencp|connect/runtime/src/test/java/org/apache/kafka/connect/runtime/WorkerTaskTest.java|2
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/WorkerGroupMember.java|3
ewencp|connect/runtime/src/main/java/org/apache/kafka/connect/runtime/ConnectorStatus.java|2
ewencp|core/src/main/scala/kafka/tools/ConsoleConsumer.scala|2
ewencp|core/src/test/scala/unit/kafka/tools/ConsoleConsumerTest.scala|2
ewencp|core/src/main/scala/kafka/consumer/BaseConsumer.scala|1
ijuma|core/src/main/scala/kafka/tools/ConsoleConsumer.scala|3
ijuma|core/src/test/scala/unit/kafka/tools/ConsoleConsumerTest.scala|2
ijuma|core/src/main/scala/kafka/consumer/BaseConsumer.scala|1
ijuma|docs/ops.html|3
ewencp|core/src/main/scala/kafka/tools/MirrorMaker.scala|1
ewencp|docs/ops.html|1
ijuma|core/src/main/scala/kafka/coordinator/GroupCoordinator.scala|5
ijuma|core/src/main/scala/kafka/tools/DumpLogSegments.scala|1
ijuma|core/src/test/scala/unit/kafka/coordinator/GroupCoordinatorResponseTest.scala|5
ijuma|core/src/main/scala/kafka/coordinator/GroupMetadataManager.scala|4
guozhangwang|streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorStateManager.java|2
guozhangwang|streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamTask.java|5
guozhangwang|streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java|6
ewencp|tests/kafkatest/tests/streams_bounce_test.py|1
ewencp|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestDriver.java|1
ewencp|bin/streams-smoke-test.sh|1
ewencp|streams/src/test/java/org/apache/kafka/streams/smoketest/StreamsSmokeTest.java|1
ewencp|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestUtil.java|1
ewencp|tests/kafkatest/services/streams.py|1
ewencp|tests/kafkatest/tests/streams_smoke_test.py|1
ewencp|streams/src/test/java/org/apache/kafka/streams/smoketest/TestTimestampExtractor.java|1
ewencp|bin/kafka-run-class.sh|1
ewencp|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestClient.java|2
guozhangwang|tests/kafkatest/tests/streams_bounce_test.py|3
guozhangwang|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestDriver.java|2
guozhangwang|bin/streams-smoke-test.sh|1
guozhangwang|streams/src/test/java/org/apache/kafka/streams/smoketest/StreamsSmokeTest.java|2
guozhangwang|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestUtil.java|2
guozhangwang|tests/kafkatest/services/streams.py|1
guozhangwang|tests/kafkatest/tests/streams_smoke_test.py|3
guozhangwang|streams/src/test/java/org/apache/kafka/streams/smoketest/TestTimestampExtractor.java|1
guozhangwang|bin/kafka-run-class.sh|1
guozhangwang|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestClient.java|2
granders|tests/kafkatest/tests/streams_bounce_test.py|1
granders|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestDriver.java|1
granders|bin/streams-smoke-test.sh|1
granders|streams/src/test/java/org/apache/kafka/streams/smoketest/StreamsSmokeTest.java|1
granders|streams/src/test/java/org/apache/kafka/streams/smoketest/SmokeTestUtil.java|1
